miRNA_Name	4024	4089	4172	4195	4201	4211	4215	4223	4252	4258	4280	4282	4338	4379	4500	4501	4546	4549	4591	4637	4657	4672	4676	4686	4707	4718	4728	4733	4737	4755	4756	4774	4802	4863	4867	4887	4894	4910	4938	4940	4949	4962	4964	4971	4980	4982	4984	4992	5005	5006	5012	5013	5015	5017	5019	5028	5029	5059	5062	5063	5067	5095	5106	5119	5123	5165	5205	5208	5224	5231	5251	5252	5275	4018	4021	4032	4037	4043	4050	4071	4075	4082	4084	4100	4103	4104	4105	4120	4121	4139	4151	4158	4164	4174	4176	4179	4196	4198	4213	4218	4254	4270	4275	4276	4277	4278	4288	4335	4337	4343	4348	4349	4352	4357	4365	4367	4369	4371	4386	4391	4396	4399	4421	4424	4428	4448	4449	4453	4464	4469	4485	4499	4503	4505	4508	4552	4560	4566	4586	4598	4604	4607	4739	4832	4835	4855	4900	4951	4952
cel-mir-39-3p	0.00707217240207925	0.00318587523485979	0.0116932336142312	0.0126688205272762	0.0038680180276251	0.00200674855646219	0.00555909542131768	0.00701262236702257	0.00212790056777949	0.00497241496918645	0.0300793740781904	0.00572584267885511	0.0278036837869967	0.0199035962053527	0.0300782406848592	0.00495299431497872	0.00745070806243467	0.00294610469485689	0.0264151061324653	0.00151976698868783	0.0108979253803389	0.00321068240108675	0.00621995876588655	0.0035897187219102	0.00197045536319648	0.0184988052079907	0.0433747150600563	0.0027969416296358	0.02689430769916	0.0126533841656588	0.0014501494624693	0.00397490969387347	0.126175097745954	0.0075829755526594	0.00842094760972152	0.00699463532214712	0.00237091067150697	0.00773661742663341	0.00966919427232836	0.0103076837837115	0.0126555807475082	0.00872253480031159	0.00567395244481482	0.000996821511670322	0.0105664028729294	0.0122275405379637	0.00129193854267482	0.00342230454903652	0.00212276371463921	0.00229573169180145	0.00108356823791503	0.0027131226742408	0.0014673615316595	0.00153309578786393	0.00161737080668759	0.00130851117079072	0.00198361762272869	0.00587860126565773	0.00211247524622372	0.0024472431554722	0.00200085048816238	0.00158372281350485	0.0016253086765485	0.00938650743280841	0.00233017984526781	0.001786147237879	0.0117873758854511	0.00941836443826249	0.00573589431039839	0.0101990339639735	0.00914157149399709	0.00304864189664405	0.588840543640797	0.00208262034638533	0.00840930470280311	0.00890881573599732	0.00258748809988346	0.0168408831308119	0.00635661880013446	0.000251169501436256	0.0722217805359602	0.00452330580726456	0.0149094581346551	0.00158141201936614	0.00561001513036141	0.000709237416366067	0.00209172547783144	0.0131189242005929	0.00758769122042734	0.701605775040023	0.010723721868707	0.0191108616208265	0.00346948984814485	0.0075999204239949	0.00997034005765698	0.00558952057673965	0.0363214652892817	0.0104328244257728	0.0115869180935203	0.00243975230643461	0.0062986208706412	0.0132262496007756	0.00481113940846887	0.00271868150048553	0.00226739536377163	0.0206817546667667	0.0126845633749833	0.00554769647749429	0.179806939921564	0.00362011612026288	0.00416580895105348	0.00465530914747503	0.0162555789157145	0.0244330840243839	0.00149262150808458	0.00745301477582169	0.973078516164319	0.00651750531373657	0.0245915602539267	0.00720115812854892	0.00303116533850303	0.00121245218389951	0.00352119337767048	0.010770002655257	0.00308197244256318	0.0189398281188407	0.00152702039062191	0.00721501285579462	0.0135109598310839	0.00266090099394584	0.00260976547374158	0.0386195264533521	0.000845811296833498	0.00953251666988063	0.00329060152288236	0.00232621043496183	0.00595329947534032	0.0115635917687827	0.00915559884673319	1	0.00518846126536382	0.00730797843131986	0.00579457415553959	0.00897254763963725	0.00275532685125554	0.000824947880828055	0.00149975945448355	0.000375558088226579	0.000767008752556686
hsa-let-7b-5p	0	0	0	0	0	0	8.49904709858891e-06	0	0	1.42616037331655e-05	0	0	0	0	0	0	0	0	0	9.69764492244438e-06	0	0	1.38040780817257e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19090565408514e-05	8.31575138751067e-06	0	0	1.18504099767625e-05	1.08188232090757e-05	0	0	0	0	0	1.58919921202857e-05	0	0	0	0	1.0993397832916e-05	0	0	0	0	7.28814697938861e-06	0	0	9.60712086965306e-06	1.0547515897815e-05	0	1.42072844838359e-05	0	0	0	0	1.26156697008352e-05	0	0	0	1.23136294127693e-05	0	0	0	0	0	1.64652306532744e-05	0	0	0	0	0	0	0	1.8696484641366e-05	0	0	0	0	0	0	0	1.21412256560389e-05	0	1.96280121413077e-05	0	0	0	0	0	0	0	0	0	0	0	0	1.11918836299901e-05	0	0	0	2.10142976157087e-05	0	0	0	0	0	0	0	0	0	0	0	1.45186654752618e-05	0	0	1.19342206421746e-05	0	0	0	0	0	0	0	0	0	0	1.05323662873846e-05	1.28951500959574e-05	0	0	0	0	0	0	0
hsa-let-7g-5p	6.88923106848498e-05	9.27413434441203e-05	5.33982166920688e-05	0.000121066949444366	0.000113906963552138	9.93175988689071e-05	0.000119784804774556	3.81357365317447e-05	0.000117828796514032	0.000126506203185166	0.000106779206713782	0.000113452059101029	9.82002701625427e-05	6.77621698853195e-05	0.000154175804472648	0.00015513910601352	9.01441409956651e-05	0.000107629244113982	0.000139560054197077	0.000107831466938136	0.000100480093198972	0.000121740403818326	0.000120288587998459	0.000144506284092279	0.000117945782360757	5.49536907845663e-05	0.000127725253879527	8.62808069266769e-05	7.49754600865223e-05	8.85795850348016e-05	0.000123724370075713	8.33074166351697e-05	0	7.91334100702052e-05	9.55444526447733e-05	8.39252559419894e-05	0.000124059831382344	9.18890185064423e-05	0.000111495882845297	7.51186499992106e-05	7.59416492239857e-05	9.60156985026253e-05	0.000146843779643846	0.000123086158610238	7.48292305710232e-05	6.68959343333969e-05	0.000150434159861474	0.00011863773106339	0.000102092146360163	0.000111230219731747	0.000102910113618784	0.000108739973046813	0.000122135771003394	0.000136355787392614	0.000128780298987973	9.34233015570109e-05	0.000126376543200517	9.50703704734677e-05	6.32087357367746e-05	0.00011610409695884	0.000132213985791754	9.73496669852941e-05	0.000123425615013054	8.14799245326511e-05	0.000138802742098801	8.73035630420528e-05	5.63869065878291e-05	9.36318526646928e-05	5.30569335821696e-05	8.57745782374865e-05	9.23192637271887e-05	0.000101426042052343	0	8.60548232428633e-05	6.85984530942693e-05	7.83042088461951e-05	8.74873896951694e-05	0.000100636755638118	9.34233015570109e-05	0.000143494419065096	0	8.10175088538017e-05	8.28984681906034e-05	0.000131294643264645	9.44921305801632e-05	0.000131063743901165	3.55261917136681e-05	0.00010691806316751	1.77750114954788e-05	2.06104071136971e-05	0.000127249668404876	5.59256625228425e-05	0.0001573872101335	7.98988000181264e-05	7.60087531107825e-05	7.02053383342405e-05	9.26809836923523e-05	0.000106018740553614	4.18032324952483e-05	0.000157388425607429	0.000133449823994142	9.96259551587321e-05	0.000105407196313779	0.000148161290992976	0.000123481713062652	0.000102305339747826	7.23599533642441e-05	0.000122022761524011	7.42516205222726e-06	9.85752522824698e-05	0.000104840158417021	0.000111198583077501	0.000172603030207186	9.76049012489297e-05	0.000139130926391043	0.000115943254017513	1.05843690058931e-05	0.000125027716309069	5.49053813552886e-05	9.11611086663234e-05	0.000154556462162295	0.000161760117129729	0.000109100614018368	0.000103780936668815	9.11795413272023e-05	5.20130698567954e-05	0.0001295025723674	5.34253636082169e-05	0.00010882321517466	0.000124646547819867	0.000113093414799188	6.70597959032053e-05	0.000144226456161489	7.44211837676675e-05	0.000118724095194453	9.59425733511746e-05	0.000116577084876444	9.03823165438118e-05	8.03432659981417e-05	1.63199934064521e-05	0.000103328256956309	9.695589148669e-05	9.0018747878842e-05	0.000101708889122102	8.96775165147904e-05	0.00014105941625803	7.16642688058207e-05	0.000153726874902343	0.00016692997539782
hsa-let-7i-5p	0.00100543520542936	0.000922650674121938	0.000706258732350913	0.00104732580531769	0.000778046266186668	0.00117951453199339	0.000867649026170951	0	0.000853875362719925	0.00127186601751076	0.00111113643519072	0.000771544548839023	0.000921381670965139	0.000808857361441582	0	0.00165515649668075	0.00118157472335341	0.00103920146273948	0.00120856184516963	0.00086105868926394	0.00101934914126481	0.00113908859618093	0.00105207557969868	0.00157520267954288	0.000864055408629494	0.000577687101756056	0	0.000903658858046918	0.000850605613137475	0.000729738452845381	0.00106328985742088	0.00113203776230493	0	0.000754328098345396	0.00086173484231941	0.000895489761103637	0.00123322950173426	0.000827617621414302	0.000916620003886755	0.000711522662082988	0.000849902042019156	0.000642045501085141	0.00109582750890939	0.000815490763018955	0.00106676748021609	0.000791262893981793	0.00129343191104265	0.00111313981830973	0.00117604543134707	0.000979049725270417	0.000954482075556087	0.000853987947519757	0.00129106147945174	0.00115651275135025	0.00115774469232614	0.000790000921236534	0.000804111395807579	0.000676958637678066	0.000675612426765715	0.00111818388091457	0.0012552256168313	0.000739515959367053	0.000903782214902612	0.000851801074152851	0.00124957830211199	0.000754809426144724	0	0.00088606015228917	0	0.00107675792142292	0.000892820584606055	0.00106560052378607	0.000356193525728404	0.000852477226544772	0.000689116522722588	0.000748582726995775	0.000959409675573577	0.00111167049045226	0.00108881554851743	0.00123404915855855	0	0.00153621222499737	0.000918375411170916	0.00109546745799308	0.000777907935148251	0.000822264179668973	0.00120276949926319	0.00112031998043495	0.000385729387534085	0	0	0.000932593913476896	0.00136609411433565	0.00138701588718245	0.000951082708091707	0.000734953329946136	0.00110860890413897	0.000972469255850097	0	0	0.00141981468549987	0.000905842496156498	0.000829153972155783	0.0010909415540828	0.00102458237131569	0.00116765981278861	0.00125107529682347	0.0011649129823203	0	0.00103027964396624	0.000935145880008306	0.00105059768460712	0.00184488347609124	0.000913259907614053	0.0011841471574385	0.00100265419404323	0	0.00129114693130726	0.000888898974047249	0.000842780563143458	0.0011638237140095	0.00156077349713859	0.000879485151829624	0.000933753316461743	0.000648653816311385	0.000967176658834849	0.00113004951925215	0.00060061065137138	0.00110730930253044	0.00139047855895209	0.00123306897102358	0.000961100077627817	0.00163740106016624	0.000784325176148301	0.00133177589522809	0.00109099786564662	0.00133918580074249	0.000879761482911982	0.00111469904472347	0	0.000857063148122957	0.00120008703764279	0.000754906203955274	0.00101949239351113	0.000830982578051864	0.00106464679157437	0	0.00128233627722082	0.00119194275191506
hsa-mir-100-5p	2.54547999798855e-06	9.58250037008255e-07	1.46617060858152e-06	5.08880859403615e-06	1.32413064299742e-06	1.25873752295747e-06	3.11227116397029e-06	0	1.05108670966564e-06	1.57177820476664e-06	2.76795455987049e-06	1.54214560116072e-06	5.20652847141805e-06	5.44050850636779e-06	1.28892751688504e-05	2.19885415454576e-06	2.06550586050016e-06	1.45658812096446e-06	8.16663784969857e-06	1.17525006800371e-06	1.57181624109772e-06	2.99107533231609e-06	1.91457295369046e-06	1.1674184347395e-06	1.79043898262231e-06	3.04085664812961e-06	1.14074149556742e-05	3.31490554792953e-06	4.86918359251138e-06	2.66087794208889e-06	5.67353264844416e-07	3.89882581548729e-06	2.61197227583821e-05	1.61091647114268e-06	3.59610099849148e-06	1.56449797711677e-06	1.27770867028488e-06	4.41216645454272e-06	1.90771628114147e-06	5.92206050568161e-06	5.51165693287425e-06	2.42535915101923e-06	3.46808280126482e-06	0	3.50285200463789e-06	3.59879342906403e-06	1.48279764353404e-06	1.89179063606085e-06	1.28526104621624e-06	1.05511846709706e-06	1.661985307521e-06	1.32415489989304e-06	2.24130966200539e-06	6.49573848845117e-07	1.5140729952399e-06	5.97651837857276e-07	1.14465928283363e-06	2.17134736790841e-06	1.71006605586234e-06	1.67126642364016e-06	1.34139207632775e-06	1.41333565959621e-06	1.95318872765939e-06	2.21663731872579e-06	2.26089228357594e-06	1.37582975549044e-06	6.49031407149665e-06	2.05897669317837e-06	2.80591127873771e-06	3.46489481139857e-06	4.0433744435181e-06	2.38328417055751e-06	0.000165136758748961	5.55625281623193e-07	3.38097060231241e-06	3.30813463158963e-06	2.32248591224721e-06	9.51374599554397e-06	3.85227454546867e-06	4.90905584413153e-07	6.35905785566922e-06	4.07508029660565e-06	3.55604489562882e-06	9.73552653604406e-07	1.11017641276851e-06	8.50544233456223e-07	1.94775354413184e-06	5.37660367927933e-06	1.55917037899525e-06	0.000109589651692158	2.57371341975864e-06	6.94241946922239e-06	2.10260011619506e-06	2.57535014980537e-06	3.57372097097788e-06	1.91168147870665e-06	4.16466788598208e-06	2.8962286360876e-06	2.6284444893226e-06	1.82157404252036e-06	8.91655813758394e-06	5.77885262922669e-06	1.63145917731318e-06	2.05768873642652e-06	2.18528320368268e-06	1.06324657594625e-05	1.10154223500251e-05	2.76511562561114e-06	2.97968760544562e-05	2.72795578115868e-06	1.1881477863298e-06	1.25150257673113e-06	4.22703868506753e-06	8.76172553949944e-06	2.18298063347899e-06	3.66786804572836e-06	9.10043346742481e-05	2.18571324475553e-06	5.05207358180274e-06	1.46376088430862e-06	1.82976304675409e-06	1.05363764962968e-06	3.1987658944772e-06	3.47833684644483e-06	2.03680083160638e-06	5.25540622698618e-06	1.16648703962621e-06	4.18758821786248e-06	4.02924411481873e-06	2.17100911524688e-06	2.05628150493382e-06	9.44822193744882e-06	1.46225205764859e-06	3.57425219670632e-06	3.79948079227807e-06	2.33987678930383e-06	2.64843558686979e-06	3.15571874323665e-06	4.2313123978289e-06	9.25119974676755e-05	2.83056691317233e-06	2.22569616537157e-06	2.79946975305315e-06	2.71189620653012e-06	1.80793284072517e-06	1.43842748989738e-06	8.5907068312918e-07	8.33290974321748e-07	5.76649223425042e-07
hsa-mir-101-3p	0.000701162192349156	0.000395666392850937	0.000854174088151565	0.000531034308310795	0.000310987360736797	0.000301631678677074	0.000540056959017322	0.00039674594243261	0.000360673184913637	0.000373439567511337	0.000370968683608423	0.00048235081146222	0.000553838584248508	0.00119302467625663	0.00051002797258968	0.000418017225412679	0.000602643841363763	0.000433812050246376	0.00118533208276403	0.000358700123223747	0.000415421641051663	0.000276601322889135	0.000515331141698109	0.000597856356779332	0.000417504138008097	0.000682401877875795	0.0017284142636208	0.00064745424430059	0.000488883385005453	0.000544165745529594	0.000320901313976928	0.000646589544529931	3.446518080688e-05	0.000365201367266717	0.000398039245664675	0.00050812270699226	0.00018769229181554	0.000647687408047587	0.000459370147151759	0.000607510653077272	0.000478647387632908	0.00040278469825775	0.000505466502491603	0.000516702979334384	0.000595185967335001	0.000459370147151759	0.000254464700345823	0.000282626402281309	0.000461886556096684	0.000446362388799666	0.000459814333351457	0.000411592219032773	0.000242864641451394	0.000320659600299034	0.000182459791201505	0.000234434950571476	0.00028799864870014	0.000369882664773349	0.000481609059592738	0.000311180620244805	0.000283668927342781	0.00032842894553146	0.000270315049358524	0.00046930198065911	0.000217955871541529	0.000344645323523959	0.000607871102628734	0.000745256976792463	0.00081659073716823	0.000410188970140446	0.000510190825725198	0.000392156122595853	0.000393672142717123	0.000445572839481733	0.000853612487918364	0.000399767657883158	0.000363380328664327	0.000701685224979968	0.00111028206788636	0.00022288939271665	2.40252527173055e-05	0.000360826583251427	0.000583372487513999	0.000435339639564039	0.000319821314405929	0.000317759512669769	0.00246404201364531	0.000520719201976092	0.000622866248208264	0.000861854844312704	0.00583365661849804	0.000570245180066875	0.000245487852998057	0.000625168782960023	0.000830840075563965	0.0007535235705709	0.000825734849956488	0.000416885918164669	0.000672415544758207	0.00172277547018507	0.00070013383857996	0.00104801942771592	0.000365356962017113	0.000490471250767293	0.000448248079742936	0.00102760562023904	0.00158813690864955	0.000477273737514444	0.000195282994501733	0.000362244571320758	0.000374299063535435	0.000387305432762546	0.000931221559224895	0.000937417785150972	0.000197717852454762	0.000383462513053984	0.00120309097636453	0.000463610941603415	0.00102178479109062	0.00045942319896182	0.00037671338885179	0.000242030569961378	0.000627664039046302	0.00102617731177475	0.000616363767667712	0.000769868883636532	0.000362416194091925	0.000726987249007137	0.00104636892166292	0.000603007631330073	0.000368972917439835	0.00128989941409608	0.000282125257352614	0.000807307658065248	0.000297511635959197	0.000395655014194824	0.00065309109237723	0.00052565361722579	0.00123227215476017	0.000639692711751971	0.000468993579420251	0.000476364907451989	0.000310292910752165	0.000470255811498773	0.000354016899369589	0.000280883064438493	0.000684156267713753	0.000252456718074436	0.000333243416546887
hsa-mir-125b-5p	7.00444655278906e-06	3.04436369453448e-06	4.92589652851234e-06	7.11564528849589e-06	5.22239701125606e-06	5.36648512164188e-06	6.80046986836218e-06	0	5.62121380614687e-06	6.99535683626488e-06	8.45313755056682e-06	6.37874372149294e-06	9.88098652326157e-06	5.87833740159506e-06	2.38640317525819e-05	7.45264177945058e-06	6.93627847391185e-06	5.54271560224511e-06	1.38941812682338e-05	3.72429606165789e-06	7.04906820165217e-06	7.41269205851718e-06	8.83372936767675e-06	4.41166044730295e-06	4.19008647841594e-06	8.96815454538625e-06	2.55378764371447e-05	4.90856424291571e-06	8.2402031104572e-06	7.70557348878655e-06	5.26701616301477e-06	7.34641146455599e-06	0.000106698864450258	4.94355319485721e-06	8.56488301012354e-06	4.74925030181357e-06	8.42431233331858e-06	7.69446251488247e-06	3.71281464654561e-06	7.31960551348763e-06	7.91992128617463e-06	6.06790458345756e-06	6.01183331867394e-06	0	7.1810594303323e-06	7.02182785120957e-06	6.93224059993124e-06	6.59521230420391e-06	4.65160334051979e-06	3.96523121181402e-06	6.75165394869892e-06	4.80234338577055e-06	6.56597225516776e-06	5.01262204279465e-06	7.57774238464715e-06	2.63848636013242e-06	4.48544638016929e-06	6.13298976755581e-06	4.13738359050288e-06	4.84649491570761e-06	6.99535683626488e-06	4.96606842094831e-06	6.06075709803439e-06	4.15458989090862e-06	6.86325167382408e-06	5.83460623981549e-06	9.97480261524755e-06	6.82546577172443e-06	5.17707083946755e-06	4.85614518635256e-06	7.72691831358011e-06	7.04346003983106e-06	0.000642781301000749	2.09388781755751e-06	5.87574100558082e-06	7.02590766130191e-06	6.26364817145916e-06	2.03884496982814e-05	6.61180354479299e-06	3.09838727983672e-06	1.00501586324863e-05	7.76594677868668e-06	5.59681814593882e-06	4.77885252292896e-06	3.14223035256477e-06	6.11262263766545e-06	4.90803138051809e-06	1.15463247116609e-05	3.42501883325818e-06	0.000532991148574988	6.72958755220762e-06	9.83850110047116e-06	6.48230916631309e-06	6.39865462519001e-06	6.36029491742172e-06	5.09886272451165e-06	8.3737167502775e-06	9.44690770817825e-06	5.09662639046879e-06	4.20426120558848e-06	9.81158984376692e-06	8.23698529113761e-06	5.64704536774756e-06	7.11250665687658e-06	4.333362493981e-06	1.35767942941799e-05	1.50301368469103e-05	5.86313852372347e-06	7.1000429463898e-05	5.07058988559087e-06	3.79837135932357e-06	4.41677884054352e-06	7.11557650597303e-06	1.59249288652504e-05	5.41501749162991e-06	5.66054803970474e-06	0.000213318216298384	5.88389216084913e-06	8.87169018536344e-06	8.32824916416945e-06	4.69022402115482e-06	5.65703254208683e-06	7.50151545256775e-06	6.99535683626488e-06	4.71624363086648e-06	9.57630399817419e-06	4.53207042016443e-06	5.0215041745603e-06	9.72372582443339e-06	7.04874191621036e-06	5.85649615860729e-06	8.80329036416534e-06	6.97821808584869e-06	5.6528357049316e-06	8.71682221046914e-06	4.7014286734656e-06	6.08029120621462e-06	7.23487770020725e-06	8.06554415532236e-06	0.000278957572111561	6.40896338950636e-06	6.88881894358114e-06	7.47714196889577e-06	6.21592298686059e-06	4.78551576143384e-06	4.67562480092028e-06	2.31741337353023e-06	4.07431895664688e-06	2.66801337197563e-06
hsa-mir-142-3p	0.000452237786061814	0.000799788126913761	0.000358638441138858	0.000806386640812405	0.000928899562754029	0.000875306300258456	0.000718727509943295	0.000402470247178444	0.000626085128587833	0.0010940004769655	0.000667128219890356	0.000751487683940477	0.000741509700038612	0.000480838354538965	0.000744485133846458	0.000896868037322385	0.000603061707047765	0.000617484730535023	0.000705128436484022	0.000521058338372591	0.000801985623050564	0.000525907130033527	0.000729967944344745	0.00108387932177072	0.000861463992943334	0.000471618926697754	0.000846226463796245	0.000698589475204059	0.000785615671372907	0.000801135428040442	0.00117734320216348	0.000667075557003657	0	0.000891782671572594	0.000773058370621737	0.000559515049607319	0.000768140066147233	0.000635384999109454	0.000593942706386253	0.000540605569156905	0.000551730308655396	0.000797237115465945	0.0010577661592976	0.000989250028962559	0.000505486949595287	0.000398889856581653	0.000827331514381396	0.000880646431699621	0.00091379584857695	0.00108344108635034	0.000990885325664221	0.000983016552110556	0.00109269520661434	0.00122613217378937	0.000963696303477183	0.00105989859362682	0.00106742443890444	0.000825766764586381	0.000353945981917066	0.00106892264516908	0.000743779402203732	0.000846541785835781	0.000904617873124691	0.000602314315755466	0.000758791088753683	0.000919242673461728	0.000490220937431953	0.000640739519715176	0.00027256743430433	0.000709739056283542	0.000698230618756435	0.000773335687615504	0	0.000775608148562756	0.000567353514143358	0.000568631922453635	0.000916507692075647	0.000586510655161233	0.000534375674411466	0.00099866071995317	0	0.000497135443244459	0.000715069770801583	0.0012101729936993	0.000627783055674464	0.00093088437504818	0.000157057004176579	0.000620531999241011	9.51926703342961e-05	0	0.000717508155506597	0.000369160709948617	0.000491997723519693	0.000596110206148208	0.000621995498604609	0.000617020878435171	0.000624778696508752	0.000886007743329033	0.000244361964449147	0.000710579523257895	0.000771837640858305	0.000710709617683486	0.000705171107539458	0.000642264953321336	0.00071286591229651	0.000724112964351733	0.000480964379101129	0.00052700511074467	0	0.000630704431228498	0.000663237128433792	0.00110589185388306	0.000661217294344779	0.000657667707411359	0.000374883711228883	0.00075427235379982	0	0.000749319648606433	0.000324605203889422	0.00067263493398558	0.000694897717757285	0.000940779058820563	0.00072366695143981	0.000561859000365623	0.000419823247383312	0.000357831260456321	0.000805739838174278	0.000303549134612162	0.000441063494692885	0.00072258948455934	0.000803063977170253	0.00033115806579204	0.000681478982132663	0.000475502165196335	0.000853039626683935	0.000677197371805011	0.000692565680544425	0.000598815862920295	0.000584788799981209	0	0.000434865172920565	0.000517682352212076	0.000703376630558123	0.000832882188109798	0.000726762961882481	0.000857202648732172	0.000293900107735398	0.000711091922890608	0.000720622171873265
hsa-mir-143-3p	0.000114690683680178	7.80399376678089e-05	0.00012424577558851	6.78523993993507e-05	0.000124159037641933	0.000390084846272555	4.28721173201727e-05	5.60796325624862e-05	6.77217972715032e-05	8.62467179309311e-05	0	5.80519376386342e-05	5.89732346320327e-05	4.91598350013694e-05	6.78259712836429e-05	6.4657773168113e-05	3.7456957660681e-05	8.79895111382813e-05	7.98604291380441e-05	0.000344326744220736	0.000208962352046189	0.000175662721019582	2.1566038741991e-05	3.13701768030181e-05	3.90336558814799e-05	4.08843785598931e-05	0.000124692711245349	8.12502922598183e-05	8.31904816662462e-05	0.000133457416124923	9.02790429878918e-05	9.37040631858425e-05	0.000262056547562396	0.000119888407597927	6.81086850457076e-05	0.00015978997924355	0.00067040646851763	7.25458183657503e-05	0.000130133322982291	5.53725566691501e-05	0.000124599352287951	7.37820720213586e-05	0.000210908243821204	0.000105287575631365	0.000229475560488733	9.78282995854856e-05	9.00708514406774e-05	0.000128659939174645	6.75115020040307e-05	0.000102116462668542	5.42884841028349e-05	0.000114067071206894	0.000107040181248322	8.0871835876972e-05	0.000262729567720698	6.74483163301352e-05	3.6258606263847e-05	6.19453411357058e-05	0.000196318463711085	0.000194138405515756	0.000148370896390192	0.000335639989740208	0.00019801940761789	9.8955368452224e-05	0.000195617585310465	9.64004936642652e-05	0.000195084447745006	4.27324708417993e-05	7.13151189954015e-05	0.000139857281250392	7.97765675383312e-05	0.000122866770678787	0.00146584564979264	8.30275074863633e-05	5.43084257353664e-05	0.000131813222044333	3.93057873867153e-05	8.36047790672217e-05	9.63387205420719e-05	3.90933365667532e-05	0	0.000131127683463204	9.47206365930218e-05	8.99674303947391e-05	0.000201428257925945	0.000233907045130952	5.41095425636272e-05	8.84237367482239e-05	5.08359991418822e-05	0.00206553687004999	8.32003727419297e-05	5.87603820300492e-05	0.000168255263860561	0.000136028826076688	8.15960266395779e-05	7.1979233318981e-05	0	0.000264020991921112	6.25762196443764e-05	0.000253677596773747	5.94314054093968e-05	4.10397417039197e-05	8.81056655717209e-05	0.000112052013596126	0.00028055767941033	0.000115179299055933	5.18924557545539e-05	0.000107089494084686	0.000175106542675554	0.000145797306725145	0.000107191569119226	0.000112256973688574	8.19864723910962e-05	8.67955008934195e-05	0.000102676769341645	0.000142578081611484	0	2.6211066267523e-05	7.24815709025093e-05	6.59673341118647e-05	0.000164429289806891	0.000483055608913496	5.10857404905921e-05	0.000122479598783935	9.80630852218826e-05	9.12742255670831e-05	3.79011647084796e-05	0	7.91129820551952e-05	3.88551102432996e-05	0.000111381909148188	0	0.000199907947599521	4.72630698421013e-05	7.52769159485773e-05	0.000118638838128758	8.51818261703826e-05	0.000150640786724531	8.13331661019693e-05	0.00114349570846338	7.34364473603488e-05	5.71067744370833e-05	7.34226658734149e-05	9.47006197922761e-05	0.000106817762068273	8.44383118808932e-05	0.000134473872050685	7.60684125085059e-05	9.19917490939409e-05
